시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,들성로3길,경상북도 구미시 고아읍 들성로3길 63,경상북도 구미시 고아읍 원호리 269-28,들성로3길-2,01,,N,36.15756913,128.3268081,1,1.99,6.74,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 들성로3길 52,경상북도 구미시 고아읍 원호리 269-38,신원대로-3,01,,N,36.1560391,128.3275099,4,5.99,13.09,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원대로,경상북도 구미시 고아읍 원대로 132-6,경상북도 구미시 고아읍 원호리 491-81,원대로-7,01,,N,36.16454365,128.3243666,1,2,4.04,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 들성로 51,경상북도 구미시 고아읍 원호리 406-10,신원대로-4,01,,N,36.15400984,128.328594,4,7.99,17.85,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 89,경상북도 구미시 고아읍 괴평리 1119-744,대평6길-1,01,,N,36.13843399,128.3661975,1,1.95,2.67,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 89,경상북도 구미시 고아읍 괴평리 1119-722,대평6길-2,01,,N,36.13842938,128.3659334,1,2.15,2.85,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 85,경상북도 구미시 고아읍 괴평리 1119-722,대평6길-3,01,,N,36.13842535,128.3657795,1,1.98,8.83,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 84,경상북도 구미시 고아읍 괴평리 1119-597,대평6길-4,01,,N,36.13830146,128.3651876,4,5.97,20.23,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 96,경상북도 구미시 고아읍 괴평리 1119-719,대평6길-5,01,,N,36.13833046,128.3666598,4,6.06,20.28,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 83-1,경상북도 구미시 고아읍 괴평리 1119-743,대평6길-6,01,,N,36.13841835,128.3654114,1,2.03,4.03,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 83-1,경상북도 구미시 고아읍 괴평리 1119-725,대평6길-7,01,,N,36.13841461,128.3652507,1,1.95,4.05,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 62,경상북도 구미시 고아읍 괴평리 1119-738,대평6길-8,01,,N,36.13825076,128.3628426,4,6.02,21.38,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 1공단로4길 172,경상북도 구미시 임은동 145-5,1공단로4길-1,01,,N,36.086713,128.3707025,1,1.97,8.44,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 1공단로4길 156,경상북도 구미시 공단동 348-18,1공단로4길-2,01,,N,36.08778624,128.3705036,2,1.95,14.36,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 1공단로4길 168,경상북도 구미시 임은동 145-4,1공단로4길-3,01,,N,36.08718425,128.3705781,1,1.99,3.86,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 1공단로4길 156,경상북도 구미시 공단동 348-31,1공단로4길-4,01,,N,36.08797614,128.3705944,2,3.95,5.42,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 1공단로4길 152,경상북도 구미시 공단동 348,1공단로4길-5,01,,N,36.08871801,128.3705076,1,1.99,15.28,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 임은길 70,경상북도 구미시 공단동 348,1공단로4길-6,01,,N,36.08911052,128.3704927,1,1.96,8.45,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 지산양호11길 31,경상북도 구미시 지산동 845-453,대평6길-9,01,,N,36.13832014,128.3606853,1,1.98,2.83,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 임은길 70,경상북도 구미시 공단동 348,1공단로4길-7,01,,N,36.08923314,128.3705436,2,3.97,5.07,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평길 102,경상북도 구미시 지산동 845-442,대평6길-10,01,,N,36.13816275,128.3567219,1,1.88,1.56,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,1공단로4길,경상북도 구미시 1공단로4길 172,경상북도 구미시 임은동 126-2,1공단로4길-8,01,,N,36.08646952,128.3708906,3,3.97,10.77,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 15,경상북도 구미시 지산동 845-470,대평6길-11,01,,N,36.13826144,128.357835,1,1.97,4.05,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평길 138-12,경상북도 구미시 지산동 845-456,대평6길-12,01,,N,36.13829665,128.359559,1,1.95,2.85,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 15,경상북도 구미시 지산동 600-73,대평6길-13,01,,N,36.13817043,128.3589969,4,6.01,21.36,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평길 102,경상북도 구미시 지산동 845-469,대평6길-14,01,,N,36.13799699,128.3572288,1,1.9,2.85,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 15,경상북도 구미시 지산동 845-461,대평6길-15,01,,N,36.13827346,128.3584836,1,1.86,4.05,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 15,경상북도 구미시 지산동 845-459,대평6길-16,01,,N,36.13803721,128.3578997,1,1.22,1.62,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 지산양호11길 31,경상북도 구미시 지산동 845-449,대평6길-17,01,,N,36.13809316,128.3607407,1,1.85,2.62,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,지산양호11길,경상북도 구미시 지산양호11길 31,경상북도 구미시 지산동 600-73,지산양호11길-1,01,,N,36.13810039,128.3611082,1,2,7.67,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 지산양호11길 31,경상북도 구미시 지산동 845-451,대평6길-18,01,,N,36.13808587,128.3603999,1,1.88,2.6,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 55,경상북도 구미시 지산동 600-73,대평6길-19,01,,N,36.13834605,128.3618866,1,2.02,2.66,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 57,경상북도 구미시 고아읍 괴평리 1119-736,대평6길-20,01,,N,36.1383632,128.3627088,1,2.1,2.65,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평길 138-12,경상북도 구미시 지산동 845-468,대평6길-21,01,,N,36.13806938,128.359609,1,1.89,2.81,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 55,경상북도 구미시 고아읍 괴평리 1119-748,대평6길-22,01,,N,36.13835997,128.3625559,1,2.11,2.85,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 55,경상북도 구미시 고아읍 괴평리 1119-735,대평6길-23,01,,N,36.13834993,128.3621058,1,2.04,4.03,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 지산양호11길 31,경상북도 구미시 지산동 846-357,대평6길-24,01,,N,36.13811529,128.3618158,1,1.93,1.56,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 55,경상북도 구미시 고아읍 괴평리 1119-748,대평6길-25,01,,N,36.13835585,128.3623676,1,2.09,2.86,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 61,경상북도 구미시 고아읍 괴평리 1119-733,대평6길-26,01,,N,36.13837752,128.3634499,1,1.99,2.83,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 81,경상북도 구미시 고아읍 괴평리 1119-745,대평6길-27,01,,N,36.13840565,128.3648604,1,1.73,4,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 76,경상북도 구미시 고아읍 괴평리 1119-732,대평6길-28,01,,N,36.13838997,128.364042,1,1.98,1.67,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 76,경상북도 구미시 고아읍 괴평리 1119-723,대평6길-29,01,,N,36.13839417,128.3642421,1,1.99,9.96,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 59,경상북도 구미시 광평동 423-14,화신로-2,01,,N,36.10827292,128.3582954,1,2.09,6.44,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 76,경상북도 구미시 고아읍 괴평리 1119-724,대평6길-30,01,,N,36.13839955,128.3645113,1,1.95,4.06,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 64,경상북도 구미시 광평동 391-5,화신로-3,01,,N,36.10845668,128.3582348,1,1.84,4.43,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로4길 41-10,경상북도 구미시 광평동 372-1,화신로-4,01,,N,36.11098494,128.3574707,2,3.99,7.29,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 새마을로 211,경상북도 구미시 광평동 797-16,화신로-5,01,,N,36.1030658,128.3594018,2,3.99,7.39,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 4공단로 681,경상북도 구미시 장천면 신장리 109,4공단로-29,01,,N,36.12528005,128.4892015,6,7.94,20.26,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,학신로,경상북도 구미시 장천면 학신로 346-1,경상북도 구미시 장천면 신장리 1016-1,학신로-3,01,,N,36.12772229,128.4853841,2,3.9,10.37,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로4길 4,경상북도 구미시 광평동 391-5,화신로-6,01,,N,36.1092048,128.3579555,2,4.01,7.33,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 학신로 346-3,경상북도 구미시 장천면 신장리 112-3,4공단로-30,01,,N,36.12746097,128.4854578,7,6.6,27.17,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 135,경상북도 구미시 송정동 424-1,화신로-7,01,,N,36.11458089,128.3554086,1,1.97,31.7,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 신장1길 100-4,경상북도 구미시 장천면 신장리 368,4공단로-31,01,,N,36.12837496,128.4753325,7,7.47,23.98,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 학신로 351,경상북도 구미시 장천면 신장리 279-1,4공단로-32,01,,N,36.12830799,128.4838634,1,1.99,7.09,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 한천길 226-5,경상북도 구미시 장천면 신장리 314,4공단로-33,01,,N,36.12876787,128.4818741,1,2,20.15,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 140-3,경상북도 구미시 송정동 424-1,화신로-8,04,,N,36.11467471,128.3554962,1,1.95,19.58,N,,,,,Y,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 4공단로 681,경상북도 구미시 장천면 신장리 89-1,4공단로-34,01,,N,36.12543323,128.4890844,1,1.98,14.84,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 4공단로16길 5,경상북도 구미시 금전동 697,4공단로-35,01,,N,36.12825603,128.4685595,1,4.03,19.17,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 135,경상북도 구미시 송정동 424-1,화신로-9,04,,N,36.11453773,128.3555155,2,3.98,9.55,N,,,,,Y,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,관심길,경상북도 구미시 고아읍 관심길 40-2,경상북도 구미시 고아읍 관심리 557-1,관심길-1,01,,N,36.21031764,128.3320868,1,3.62,20.96,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신장1길,경상북도 구미시 장천면 신장1길 100-4,경상북도 구미시 장천면 신장리 357-1,신장1길-1,01,,N,36.12823958,128.4755453,2,2.03,5.94,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 한천길 78,경상북도 구미시 금전동 57-4,4공단로-36,01,,N,36.12839666,128.4649043,5,7.97,22.67,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,이례북길,경상북도 구미시 고아읍 선산대로 959,경상북도 구미시 고아읍 관심리 674-13,이례북길-1,01,,N,36.20925669,128.3297435,3,2.9,33.38,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,한천길,경상북도 구미시 장천면 학신로 185,경상북도 구미시 장천면 신장리 1018-1,한천길-1,01,,N,36.12814031,128.4732786,1,1.97,5.96,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 장천면 한천길 156,경상북도 구미시 장천면 신장리 368,4공단로-37,01,,N,36.12816453,128.4735005,1,1.98,11.45,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박록주로,경상북도 구미시 고아읍 관심길 39,경상북도 구미시 고아읍 관심리 573-1,박록주로-1,01,,N,36.21137211,128.3319972,4,7.96,11.9,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박록주로,경상북도 구미시 고아읍 관심길 39,경상북도 구미시 고아읍 관심리 557-3,박록주로-2,01,,N,36.21115715,128.3319966,4,8,11.9,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,금전임천로,경상북도 구미시 한천길 78,경상북도 구미시 금전동 57-4,금전임천로-1,01,,N,36.12854489,128.4651066,6,7.99,25.22,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박록주로,경상북도 구미시 고아읍 관심길 1,경상북도 구미시 고아읍 관심리 522-1,박록주로-3,01,,N,36.20830134,128.3319739,4,7.98,11.96,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,한천길,경상북도 구미시 한천길 102,경상북도 구미시 금전동 산 101,한천길-2,01,,N,36.12834633,128.467402,1,1.98,17.87,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,관심길,경상북도 구미시 고아읍 관심길 39,경상북도 구미시 고아읍 관심리 568-1,관심길-2,01,,N,36.21126875,128.3320965,1,3.99,6.45,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 4공단로16길 5,경상북도 구미시 금전동 27-1,4공단로-38,01,,N,36.12839031,128.468483,7,7.95,22.16,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,관심1길,경상북도 구미시 고아읍 관심길 39,경상북도 구미시 고아읍 관심리 568-1,관심1길-6,01,,N,36.21128483,128.3318983,1,4,6.41,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,관심길,경상북도 구미시 고아읍 관심1길 14-10,경상북도 구미시 고아읍 관심리 556,관심길-3,01,,N,36.2097518,128.3318972,1,2.31,17.31,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 62-1,경상북도 구미시 고아읍 괴평리 1119-279,대평6길-31,01,,N,36.13813805,128.3629286,1,1.96,2.84,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,관심길,경상북도 구미시 고아읍 관심길 14-6,경상북도 구미시 고아읍 관심리 521-1,관심길-4,01,,N,36.20903916,128.3318917,1,2.29,4.05,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 62-1,경상북도 구미시 고아읍 괴평리 1119-739,대평6길-32,01,,N,36.13814193,128.3631234,1,1.99,2.45,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 62-1,경상북도 구미시 고아읍 괴평리 1119-739,대평6길-33,01,,N,36.13814052,128.3630054,1,1.78,1.65,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 들성로3길 63,경상북도 구미시 고아읍 원호리 266-1,신원대로-5,01,,N,36.15788615,128.3268259,4,6.03,13.06,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 원대로 3-12,경상북도 구미시 고아읍 원호리 491-88,신원대로-6,01,,N,36.15549979,128.3279272,1,1.98,2.25,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 원대로 72-13,경상북도 구미시 고아읍 원호리 산 75-1,신원대로-7,01,,N,36.16020641,128.3261437,1,1.97,5.89,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,들성로3길,경상북도 구미시 고아읍 들성로3길 52,경상북도 구미시 고아읍 원호리 510-2,들성로3길-3,01,,N,36.15695751,128.3272874,1,1.97,4.04,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 신원대로 126,경상북도 구미시 고아읍 원호리 산 8-10,신원대로-8,01,,N,36.16482069,128.3243971,4,6.01,13.03,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 신원대로 126,경상북도 구미시 고아읍 원호리 산 74-1,신원대로-9,01,,N,36.16448655,128.3246501,1,1.99,3.12,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 원대로 172-7,경상북도 구미시 고아읍 원호리 산 6,신원대로-10,01,,N,36.16768755,128.3235245,1,2,4.05,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 원대로 172-7,경상북도 구미시 고아읍 원호리 산 70-1,신원대로-11,01,,N,36.16811542,128.3232404,4,6,13.07,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 원대로 227,경상북도 구미시 고아읍 원호리 산 4-4,신원대로-12,01,,N,36.17225705,128.3221107,4,5.98,13.08,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,황들3길,경상북도 구미시 고아읍 선산대로 963-2,경상북도 구미시 고아읍 이례리 707,황들3길-1,01,,N,36.20837994,128.3285708,2,2.43,13,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신원대로,경상북도 구미시 고아읍 원대로 86-5,경상북도 구미시 고아읍 원호리 274-7,신원대로-13,01,,N,36.16079836,128.3256743,1,2.01,2.27,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 62-1,경상북도 구미시 고아읍 괴평리 1119-596,대평6길-34,01,,N,36.13814586,128.3632995,1,1.95,1.69,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 76,경상북도 구미시 고아읍 괴평리 1119-730,대평6길-35,01,,N,36.13816897,128.3644475,1,1.94,2.81,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 76,경상북도 구미시 고아읍 괴평리 1119-729,대평6길-36,01,,N,36.13817227,128.3645939,1,2,2.87,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 대평6길 82-4,경상북도 구미시 고아읍 괴평리 1119-728,대평6길-37,01,,N,36.13818077,128.3650035,1,1.99,2.86,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 89,경상북도 구미시 고아읍 괴평리 1119-720,대평6길-38,01,,N,36.1382014,128.3660109,1,2.02,2.88,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,지산양호길,경상북도 구미시 고아읍 대평6길 85,경상북도 구미시 고아읍 괴평리 1119-597,지산양호길-1,01,,N,36.13819539,128.3657323,1,2.07,2.69,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평12길,경상북도 구미시 고아읍 대평12길 55,경상북도 구미시 고아읍 괴평리 1119-718,대평12길-1,01,,N,36.1384421,128.3665499,1,2.07,8.79,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 96,경상북도 구미시 고아읍 괴평리 1119-719,대평6길-39,01,,N,36.13821293,128.3665729,1,1.98,4.12,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평14길 64,경상북도 구미시 고아읍 괴평리 1119-750,대평6길-40,01,,N,36.13844897,128.3669343,1,2.01,4.09,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평14길 64,경상북도 구미시 고아읍 괴평리 1119-580,대평6길-41,01,,N,36.13845128,128.3670172,1,2,4.13,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로10길 1,경상북도 구미시 송정동 350-1,화신로-10,04,,N,36.11488689,128.355185,2,4.02,9.56,Y,,,,,Y,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대평6길,경상북도 구미시 고아읍 대평6길 84,경상북도 구미시 고아읍 괴평리 1119-728,대평6길-42,01,,N,36.13818569,128.3652466,1,2.02,2.92,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 140-1,경상북도 구미시 송정동 424-1,화신로-11,04,,N,36.11474482,128.3552883,1,2.14,5.06,N,,,,,Y,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,화신로,경상북도 구미시 화신로 50,경상북도 구미시 광평동 436-7,화신로-12,01,,N,36.1066979,128.3589033,2,4.01,7.36,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로12길,경상북도 구미시 4공단로12길 3,경상북도 구미시 금전동 792,4공단로12길-1,01,,N,36.12991684,128.4570871,2,2.21,10.05,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,한천길,경상북도 구미시 4공단로12길 3,경상북도 구미시 금전동 792,한천길-3,01,,N,36.13018421,128.4569845,2,2.69,34.15,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,한천길,경상북도 구미시 4공단로 405,경상북도 구미시 금전동 산 99,한천길-4,01,,N,36.12879768,128.4605873,2,1.99,18.85,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 한천길 45,경상북도 구미시 금전동 산 99,4공단로-39,01,,N,36.12860047,128.4607971,2,1.98,17.71,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 4공단로14길 5-1,경상북도 구미시 금전동 125-1,4공단로-40,01,,N,36.12841526,128.4635451,4,6.01,13.66,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 한천길 97,경상북도 구미시 금전동 57-4,4공단로-41,01,,N,36.12852352,128.4671599,1,2,3.77,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,4공단로,경상북도 구미시 4공단로14길 5-1,경상북도 구미시 금전동 700-7,4공단로-42,01,,N,36.12849635,128.4637872,2,2,23.28,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,학신로,경상북도 구미시 장천면 학신로 339,경상북도 구미시 장천면 신장리 1016-1,학신로-4,01,,N,36.12732042,128.4853004,2,3.99,8.17,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
