시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,일반국도,67번,수출대로,3,경상북도 구미시 수출대로 491,경상북도 구미시 황상동 502-5,36.11104731,128.4189784,2,2,Y,수출대로-72,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 486,경상북도 구미시 황상동 363,36.11040981,128.4182136,2,2,Y,수출대로-73,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 486,경상북도 구미시 황상동 363,36.11040981,128.4182136,2,2,Y,수출대로-74,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 486,경상북도 구미시 황상동 363,36.11040981,128.4182136,3,2,Y,수출대로-75,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 486,경상북도 구미시 황상동 363,36.11040981,128.4182136,3,2,Y,수출대로-76,1,4,4,녹색+녹색/녹색좌회전+황색+적색,25+15+3+110,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 514,경상북도 구미시 황상동 351-15,36.11031508,128.421206,3,2,Y,수출대로-77,1,3,3,녹색+황색+적색,104+3+42,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 514,경상북도 구미시 황상동 351-15,36.11031508,128.421206,2,2,Y,수출대로-78,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 518,경상북도 구미시 황상동 339-1,36.11033715,128.4216828,3,2,Y,수출대로-79,1,3,3,녹색+황색+적색,104+3+42,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 550,경상북도 구미시 인의동 343-1,36.11044538,128.425381,3,2,Y,수출대로-80,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 527,경상북도 구미시 황상동 275-38,36.11080887,128.422891,3,2,Y,수출대로-81,1,4,3,녹색/녹색좌회전+황색+적색,32+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 527,경상북도 구미시 황상동 275-38,36.11080887,128.422891,2,2,Y,수출대로-82,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 543,경상북도 구미시 인의동 288,36.11095504,128.424503,3,2,Y,수출대로-83,1,3,3,녹색+황색+적색,128+3+29,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 549,경상북도 구미시 인의동 826-19,36.11090705,128.4250094,3,2,Y,수출대로-84,1,3,3,녹색좌회전+황색+적색,22+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 549,경상북도 구미시 인의동 826-19,36.11090705,128.4250094,2,2,Y,수출대로-85,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 543,경상북도 구미시 인의동 288,36.11095504,128.424597,3,2,Y,수출대로-86,1,3,3,녹색+황색+적색,128+3+29,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 543,경상북도 구미시 인의동 288,36.11095504,128.424597,2,2,Y,수출대로-87,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 543,경상북도 구미시 인의동 288,36.11095504,128.424597,2,2,Y,수출대로-88,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로14길,3,경상북도 구미시 수출대로14길 6,경상북도 구미시 임수동 92-85,36.11053243,128.4038563,3,2,Y,수출대로14길-1,1,4,3,녹색/녹색좌회전+황색+적색,37+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로21길,3,경상북도 구미시 수출대로21길 3,경상북도 구미시 황상동 351-1,36.11093998,128.4212743,3,2,Y,수출대로21길-1,1,3,3,녹색+황색+적색,128+3+29,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로21길,3,경상북도 구미시 수출대로21길 3,경상북도 구미시 황상동 351-1,36.11093998,128.4212743,2,2,Y,수출대로21길-2,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로21길,3,경상북도 구미시 수출대로21길 4,경상북도 구미시 황상동 350,36.11081578,128.4217023,3,2,Y,수출대로21길-3,1,3,3,녹색+황색+적색,89+3+20,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로25길,3,경상북도 구미시 수출대로25길 2,경상북도 구미시 황상동 275-52,36.11084976,128.423119,3,2,Y,수출대로25길-1,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로25길,3,경상북도 구미시 수출대로25길 2,경상북도 구미시 황상동 275-52,36.11084976,128.423119,2,2,Y,수출대로25길-2,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로25길,3,경상북도 구미시 수출대로25길 2,경상북도 구미시 황상동 275-52,36.11084976,128.423113,3,2,Y,수출대로25길-3,1,4,3,녹색/녹색좌회전+황색+적색,29+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로25길,3,경상북도 구미시 수출대로25길 2,경상북도 구미시 황상동 275-52,36.11084976,128.423113,2,2,Y,수출대로25길-4,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로28길,3,경상북도 구미시 수출대로28길 3,경상북도 구미시 인의동 344-3,36.11036686,128.4246961,2,2,Y,수출대로28길-1,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로28길,3,경상북도 구미시 수출대로28길 3,경상북도 구미시 인의동 344-3,36.11036686,128.424651,3,2,Y,수출대로28길-2,1,4,5,녹색+황색+녹색좌회전+황색+적색,87+3+26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로28길,3,경상북도 구미시 수출대로28길 3,경상북도 구미시 인의동 344-3,36.11036686,128.424651,3,2,Y,수출대로28길-3,1,3,3,녹색+황색+적색,89+3+20,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로28길,3,경상북도 구미시 수출대로28길 3,경상북도 구미시 인의동 344-3,36.11036686,128.4246961,3,2,Y,수출대로28길-4,1,4,3,녹색/녹색좌회전+황색+적색,38+3+112,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로31길,3,경상북도 구미시 수출대로31길 1,경상북도 구미시 인의동 826-18,36.11091498,128.4252825,3,2,Y,수출대로31길-1,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 102,경상북도 구미시 공단동 761,36.12007689,128.372026,3,2,Y,수출대로3길-1,1,4,3,녹색/녹색좌회전+황색+적색,32+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 102,경상북도 구미시 공단동 761,36.12007689,128.372026,3,2,Y,수출대로3길-2,1,4,5,녹색+황색+녹색좌회전+황색+적색,48+3+20+3+24,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 102,경상북도 구미시 공단동 761,36.12007689,128.372026,2,2,Y,수출대로3길-3,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 102,경상북도 구미시 공단동 761,36.12007689,128.372026,3,2,Y,수출대로3길-4,1,4,3,녹색/녹색좌회전+황색+적색,50+3+104,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 102,경상북도 구미시 공단동 761,36.12007689,128.372026,3,2,Y,수출대로3길-5,1,3,3,녹색+황색+적색,89+3+20,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 107,경상북도 구미시 공단동 107,36.12063634,128.3715614,3,2,Y,수출대로3길-6,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 2,경상북도 구미시 광평동 64-2,36.11051589,128.3645019,2,2,Y,수출대로-4,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 17,경상북도 구미시 광평동 60-6,36.11115372,128.3661061,3,2,Y,수출대로-5,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 17,경상북도 구미시 광평동 60-6,36.11115372,128.3661061,2,2,Y,수출대로-6,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 17,경상북도 구미시 광평동 60-6,36.11115372,128.3661856,2,2,Y,수출대로-7,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 17,경상북도 구미시 광평동 60-6,36.11115372,128.3661061,3,2,Y,수출대로-8,1,4,3,녹색/녹색좌회전+황색+적색,20+3+107,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 17,경상북도 구미시 광평동 60-6,36.11115372,128.3661031,3,2,Y,수출대로-9,1,4,5,녹색+황색+녹색좌회전+황색+적색,52+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,2,2,Y,수출대로-10,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,3,2,Y,수출대로-11,1,4,3,녹색/녹색좌회전+황색+적색,32+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,2,2,Y,수출대로-12,1,3,3,녹색+황색+적색,82+3+47,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,3,2,Y,수출대로-13,1,3,3,녹색좌회전+황색+적색,23+3+124,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,2,2,Y,수출대로-14,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,2,2,Y,수출대로-15,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,3,2,Y,수출대로-16,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,3,2,Y,수출대로-17,1,3,3,녹색좌회전+황색+적색,22+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 73,경상북도 구미시 공단동 150,36.11148138,128.3722469,2,2,Y,수출대로-18,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 41,경상북도 구미시 공단동 149,36.11429114,128.370932,3,1,Y,수출대로-19,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 41,경상북도 구미시 공단동 149,36.11429114,128.370932,3,1,Y,수출대로-20,1,3,3,녹색+황색+적색,127+3+30,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 179,경상북도 구미시 공단동 174,36.11183103,128.385095,3,2,Y,수출대로-21,1,4,3,녹색/녹색좌회전+황색+적색,30+3+123,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 217-23,경상북도 구미시 공단동 184-9,36.11262915,128.3859141,3,2,Y,수출대로-22,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 179,경상북도 구미시 공단동 174,36.11183103,128.385095,3,2,Y,수출대로-23,1,4,4,녹색+녹색/녹색좌회전+황색+적색,63+25+3+68,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,수출대로,3,경상북도 구미시 수출대로 167,경상북도 구미시 공단동 173,36.11144198,128.3832963,3,2,Y,수출대로-24,1,4,3,녹색/녹색좌회전+황색+적색,26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 84,경상북도 구미시 공단동 114,36.11927672,128.373736,3,2,Y,수출대로3길-7,1,3,3,녹색+황색+적색,89+3+20,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 84,경상북도 구미시 공단동 114,36.11927672,128.373736,3,2,Y,수출대로3길-8,1,3,3,녹색+황색+적색,127+3+30,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 84,경상북도 구미시 공단동 114,36.11927672,128.373736,3,2,Y,수출대로3길-9,1,3,3,녹색좌회전+황색+적색,36+3+102,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 150,경상북도 구미시 비산동 419,36.12416416,128.3718617,3,2,Y,수출대로3길-10,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 128,경상북도 구미시 공단동 758,36.12235626,128.3719188,3,2,Y,수출대로3길-11,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,2,경상북도 구미시 수출대로3길 150,경상북도 구미시 비산동 419,36.12416416,128.3718617,3,2,Y,수출대로3길-12,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 128,경상북도 구미시 공단동 758,36.12238178,128.3719188,3,2,Y,수출대로3길-13,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,3,경상북도 구미시 수출대로3길 128,경상북도 구미시 공단동 758,36.12238178,128.3719188,3,2,Y,수출대로3길-14,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,수출대로3길,1,경상북도 구미시 수출대로3길 150,경상북도 구미시 비산동 419,36.12416416,128.3718617,3,1,Y,수출대로3길-15,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,33번,수출대로7길,3,경상북도 구미시 수출대로7길 92,경상북도 구미시 공단동 121,36.1192815,128.3778842,2,2,Y,수출대로7길-16,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,수출대로9길,3,경상북도 구미시 비산로 73,경상북도 구미시 비산동 287-4,36.11969838,128.3799044,2,2,Y,수출대로9길-17,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-1,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-2,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-3,1,4,5,녹색+황색+녹색좌회전+황색+적색,50+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-4,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-5,1,4,4,녹색+녹색/녹색좌회전+황색+적색,63+25+3+68,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-6,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-7,1,4,3,녹색/녹색좌회전+황색+적색,20+3+107,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-8,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-9,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-10,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-11,1,4,5,녹색+황색+녹색좌회전+황색+적색,50+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-12,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-13,1,4,3,녹색/녹색좌회전+황색+적색,27+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-14,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-15,1,4,5,녹색+황색+녹색좌회전+황색+적색,52+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-16,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-17,1,4,3,녹색/녹색좌회전+황색+적색,37+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,927번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-18,1,4,3,녹색/녹색좌회전+황색+적색,35+3+113,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,927번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,2,2,Y,신당1로-19,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,927번,신당1로,3,경상북도 구미시 산동읍 신당1로 58,경상북도 구미시 산동읍 신당리 1400,36.1543033623,128.4286600393,3,2,Y,신당1로-20,1,4,3,녹색/녹색좌회전+황색+적색,32+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
